Benchmark,Device,Device Name,Key,Word,BlockBits,NumInputs,FilterSizeMB,PatternBitsPerWord,Skipped,FalsePositiveRate,PatternBits,HBWPeak,L2HitRate,Samples,Samples,CPU Time (sec),Noise,GPU Time (sec),Noise,Elem/s (elem/sec)
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,1,20,No,2e-09,320,0.00024640781056208406,0.7948684583943703,2,4,4.947560610250001,inf,4.947544067382813,inf,202120483.69464794
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,2,20,No,3.92e-07,320,0.0002454359119334843,0.8064209222929368,2,4,4.94769297075,inf,4.947676391601562,inf,202115078.03894588
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,4,20,No,2.39e-06,320,0.0002467295693718608,0.8071058047330709,2,4,4.94753511425,inf,4.947518798828124,inf,202121515.98834983
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,8,20,No,4.9e-07,320,0.0002468035289544218,0.8107406828499514,2,4,4.947533143,inf,4.9475162353515625,inf,202121620.71438694
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,16,20,No,5.03e-07,320,0.00024716414048466423,0.8085038287789491,2,4,4.94729674875,inf,4.947280395507812,inf,202131255.97409266
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,32,20,No,3.03e-07,320,0.00024988699115689294,0.8111861765706763,2,4,4.94742519375,inf,4.947410766601563,inf,202125929.53685796
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,64,20,No,2.74e-07,320,0.0005862345680796051,0.6392441722362289,2,4,4.94758745275,inf,4.947572631835937,inf,202119316.76663867
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,128,20,No,4.48e-07,320,0.0017195633436407967,0.3576015911969898,2,4,4.94775854475,inf,4.947741577148438,inf,202112415.21153498
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,256,20,No,4.49e-07,320,0.0026080752258547824,0.21734160943877054,2,4,4.9477852995,inf,4.947769409179687,inf,202111278.29536313
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,512,20,No,5.25e-07,320,0.0031077526217373618,0.1604613539904507,2,4,4.947732195,inf,4.9477167968749995,inf,202113427.47660992
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,1024,20,No,4.56e-07,320,0.0033642957292423477,0.13807941742185909,2,4,4.947941518,inf,4.94792529296875,inf,202104910.8039384
bloom_filter_retrieve_u32,0,NVIDIA B200,U64,U32,512,1000000000,2048,20,No,4.56e-07,320,0.003495288257122263,0.12860878866545736,2,4,4.9479116027500005,inf,4.9478953857421875,inf,202106132.41371095
